Nama Daerah,Detail,Harga,Tipe,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Lantai,Sertifikasi,Alamat Lokasi,Kecamatan,Kota,HGB,"Lainnya (PPJB, Girik, Adat, dll)",SHM
"Gambir, Jakarta Pusat",9 KT - 3 KM - 270 m2,1600000000,Rumah,270,90,9,3,3,SHM - Sertifikat Hak Milik,Blkg Gajah Mada - Jakarta kota,Gambir,Jakarta Pusat,0,0,1
"Tambora, Jakarta Barat",3 KT - 2 KM - 180 m2,2800000000,Rumah,180,75,3,2,3,HGB - Hak Guna Bangun,Tn Sereal - Jakarta Barat,Tambora,Jakarta Barat,1,0,0
"Tambora, Jakarta Barat",1 KT - 2 KM - 270 m2,2750000000,Rumah,270,135,1,2,2,SHM - Sertifikat Hak Milik,Blkg PS Mitra - Jembatan 5,Tambora,Jakarta Barat,0,0,1
"Tambora, Jakarta Barat",1 KT - 2 KM - 40 m2,535000000,Rumah,40,40,1,2,1,SHM - Sertifikat Hak Milik,Tn Sereal - Jakarta Barat,Tambora,Jakarta Barat,0,0,1
"Sawah Besar, Jakarta Pusat",5 KT - 4 KM - 600 m2,8000000000,Rumah,600,330,5,4,2,SHM - Sertifikat Hak Milik,BLKG Mangga Besar,Sawah Besar,Jakarta Pusat,0,0,1
"Gambir, Jakarta Pusat",5 KT - 5 KM - 210 m2,1750000000,Rumah,210,133,5,5,2,SHM - Sertifikat Hak Milik,DUR ( Jembatan Lima I - Jakarta Barat,Gambir,Jakarta Pusat,0,0,1
"Sawah Besar, Jakarta Pusat",1 KT - 3 KM - 180 m2,1600000000,Rumah,180,60,1,3,3,SHM - Sertifikat Hak Milik,BLKG Mangga Besar,Sawah Besar,Jakarta Pusat,0,0,1
"Tebet, Jakarta Selatan",5 KT - 4 KM - 350 m2,4250000000,Rumah,350,168,5,4,3,SHM - Sertifikat Hak Milik,Tebet barat IIIB 16,Tebet,Jakarta Selatan,0,0,1
"Gambir, Jakarta Pusat",2 KT - 1 KM - 55 m2,695000000,Rumah,55,45,2,1,2,HGB - Hak Guna Bangun,Jl kaji 4 no 9 jakarta pusat ( petojo selatan ),Gambir,Jakarta Pusat,1,0,0
"Kemayoran, Jakarta Pusat",6 KT - 3 KM - 183 m2,3500000000,Rumah,183,210,6,3,1,SHM - Sertifikat Hak Milik,"Gang Sawo No. 9, RT/RW 010/004, Gunung Sahari Selatan, Kemayoran, Kode Pos : 10640, Jakarta Pusat.",Kemayoran,Jakarta Pusat,0,0,1
"Sawah Besar, Jakarta Pusat",3 KT - 1 KM - 120 m2,875000000,Rumah,120,60,3,1,2,HGB - Hak Guna Bangun,Kartini - Jakarta Pusat,Sawah Besar,Jakarta Pusat,1,0,0
"Tambora, Jakarta Barat",5 KT - 3 KM - 150 m2,2100000000,Rumah,150,90,5,3,2,SHM - Sertifikat Hak Milik,Tanah Sereal - Jakarta Barat,Tambora,Jakarta Barat,0,0,1
"Sawah Besar, Jakarta Pusat",4 KT - 3 KM - 219 m2,7000000000,Rumah,219,296,4,3,1,SHM - Sertifikat Hak Milik,Kartini - Jakarta Pusat,Sawah Besar,Jakarta Pusat,0,0,1
"Gambir, Jakarta Pusat",4 KT - 3 KM - 330 m2,4500000000,Rumah,330,160,4,3,2,SHM - Sertifikat Hak Milik,Petojo - Jakarta Pusat,Gambir,Jakarta Pusat,0,0,1
"Gambir, Jakarta Pusat",2 KT - 2 KM - 160 m2,1600000000,Rumah,160,120,2,2,2,SHM - Sertifikat Hak Milik,Petojo - Jakarta Pusat,Gambir,Jakarta Pusat,0,0,1
"Menteng, Jakarta Pusat",4 KT - 2 KM - 200 m2,1500000000,Rumah,200,100,4,2,2,SHM - Sertifikat Hak Milik,Cimanggis,Menteng,Jakarta Pusat,0,0,1
"Gambir, Jakarta Pusat",4 KT - 3 KM - 225 m2,3900000000,Rumah,225,150,4,3,2,SHM - Sertifikat Hak Milik,Pembangunan Jakarta kota,Gambir,Jakarta Pusat,0,0,1
"Gambir, Jakarta Pusat",4 KT - 2 KM - 198 m2,2300000000,Rumah,198,99,4,2,2,SHM - Sertifikat Hak Milik,Petojo - Jakarta Pusat,Gambir,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",3 KT - 1 KM - 96 m2,830000000,Rumah,96,108,3,1,1,"Lainnya (PPJB, Girik, Adat, dll)",Jalan kayumanis barat rt009 rw 001 no 11 matraman jakarta timur,Matraman,Jakarta Timur,0,1,0
"Cempaka Putih, Jakarta Pusat",3 KT - 2 KM - 71 m2,895000000,Rumah,71,24,3,2,2,SHM - Sertifikat Hak Milik,Jl Rawasari percetakan negara,Cempaka Putih,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",2 KT - 2 KM - 77 m2,1360000000,Rumah,77,39,2,2,2,SHM - Sertifikat Hak Milik,Jl cempaka putih tengah,Cempaka Putih,Jakarta Pusat,0,0,1
"Menteng, Jakarta Pusat",2 KT - 1 KM - 60 m2,255000000,Rumah,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Villa Gading Harapan 3, Bekasi",Menteng,Jakarta Pusat,0,0,1
"Taman Sari, Jakarta Barat",4 KT - 4 KM - 200 m2,3400000000,Rumah,200,140,4,4,2,SHM - Sertifikat Hak Milik,Mangga Besar - Jakarta Barat,Taman Sari,Jakarta Barat,0,0,1
"Tambora, Jakarta Barat",4 KT - 3 KM - 204 m2,2500000000,Rumah,204,102,4,3,2,SHM - Sertifikat Hak Milik,Tanah Sereal,Tambora,Jakarta Barat,0,0,1
"Sawah Besar, Jakarta Pusat",5 KT - 3 KM - 244 m2,1900000000,Rumah,244,122,5,3,2,SHM - Sertifikat Hak Milik,Karang Anyar - Jakarta Pusat,Sawah Besar,Jakarta Pusat,0,0,1
"Tebet, Jakarta Selatan",2 KT - 1 KM - 45 m2,265000000,Rumah,45,60,2,1,1,SHM - Sertifikat Hak Milik,"Perumahan Azalea Garden, Daru kec. Jambe",Tebet,Jakarta Selatan,0,0,1
"Palmerah, Jakarta Barat",5 KT - 2 KM - 185 m2,8500000000,Rumah,185,341,5,2,1,SHM - Sertifikat Hak Milik,"Jl. Udaka No.5, Kompleks Depdiknas, Kemanggisan Ilir, Palmerah, Jakarta Barat",Palmerah,Jakarta Barat,0,0,1
"Tebet, Jakarta Selatan",4 KT - 3 KM - 180 m2,3800000000,Rumah,180,183,4,3,1,SHM - Sertifikat Hak Milik,TEBET BARAT JAKARTA SELATAN,Tebet,Jakarta Selatan,0,0,1
"Matraman, Jakarta Timur",4 KT - 3 KM - 130 m2,2800000000,Rumah,130,90,4,3,3,SHM - Sertifikat Hak Milik,Jl secang utan kayu utara matraman jakarta timur,Matraman,Jakarta Timur,0,0,1
"Tomang, Jakarta Barat",3 KT - 3 KM - 440 m2,11000000000,Rumah,440,352,3,3,2,SHM - Sertifikat Hak Milik,Kemanggisan Jakarta Barat,Tomang,Jakarta Barat,0,0,1
"Kemayoran, Jakarta Pusat",1 KT - 1 KM - 36 m2,450000000,Rumah,36,36,1,1,1,SHM - Sertifikat Hak Milik,Jl. Taruna Gang 1 Ujung no.8b. RT.18 RW.03. Serdang Baru. Kemayoran. Jakarta Pusat,Kemayoran,Jakarta Pusat,0,0,1
"Kemayoran, Jakarta Pusat",2 KT - 2 KM - 24 m2,330000000,Rumah,24,12,2,2,2,SHM - Sertifikat Hak Milik,"Gg. R No.232, RT.8/RW.4, Utan Panjang, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10650",Kemayoran,Jakarta Pusat,0,0,1
"Palmerah, Jakarta Barat",2 KT - 1 KM - 45 m2,390000000,Rumah,45,88,2,1,1,SHM - Sertifikat Hak Milik,Kompleks Cibubur Indah 2,Palmerah,Jakarta Barat,0,0,1
"Cempaka Putih, Jakarta Pusat",2 KT - 3 KM - 77 m2,1360125000,Rumah,77,39,2,3,2,SHM - Sertifikat Hak Milik,Cempaka putih,Cempaka Putih,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",2 KT - 2 KM - 42 m2,300000000,Rumah,42,21,2,2,2,SHM - Sertifikat Hak Milik,Percetakan negara jakarta pusat,Cempaka Putih,Jakarta Pusat,0,0,1
"Kemayoran, Jakarta Pusat",3 KT - 3 KM - 92 m2,1200000003,Rumah,92,98,3,3,2,SHM - Sertifikat Hak Milik,Karawaci Tangerang | Belakang Cluster Baroni Summarecon Gading Serpong,Kemayoran,Jakarta Pusat,0,0,1
"Tebet, Jakarta Selatan",4 KT - 3 KM - 350 m2,9000000000,Rumah,350,407,4,3,2,SHM - Sertifikat Hak Milik,GUDANG PELYRU TEBET JAKARTA SELATAN,Tebet,Jakarta Selatan,0,0,1
"Tebet, Jakarta Selatan",4 KT - 2 KM - 162 m2,3430000000,Rumah,162,149,4,2,2,SHM - Sertifikat Hak Milik,Jalan Tebet Barat Dalam VII C No.5B BLOK D Persil 100 RT/RW 07/06 Jakarta Selatan,Tebet,Jakarta Selatan,0,0,1
"Matraman, Jakarta Timur",5 KT - 3 KM - 305 m2,2400000000,Rumah,305,159,5,3,2,SHM - Sertifikat Hak Milik,"Jl. Kayu Manis VIII  Kayu Manis, Matraman, Jakarta Timur.",Matraman,Jakarta Timur,0,0,1
"Setia Budi, Jakarta Selatan",4 KT - 4 KM - 128 m2,3000000000,Rumah,128,160,4,4,2,SHM - Sertifikat Hak Milik,Perumahan Grand Wisata,Setia Budi,Jakarta Selatan,0,0,1
"Cempaka Putih, Jakarta Pusat",2 KT - 2 KM - 77 m2,1360000000,Rumah,77,39,2,2,2,SHM - Sertifikat Hak Milik,Jl Cempaka putih Tengah 26,Cempaka Putih,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",2 KT - 1 KM - 60 m2,600000000,Rumah,60,40,2,1,2,SHM - Sertifikat Hak Milik,"Jl Asem Gede VI, Utan Kayu, Matraman",Matraman,Jakarta Timur,0,0,1
"Cempaka Putih, Jakarta Pusat",2 KT - 3 KM - 77 m2,1360000000,Rumah,77,39,2,3,2,SHM - Sertifikat Hak Milik,Jalan Cempaka Putih 26 E Starvision,Cempaka Putih,Jakarta Pusat,0,0,1
"Tebet, Jakarta Selatan",2 KT - 1 KM - 38 m2,450000000,Rumah,38,60,2,1,1,SHM - Sertifikat Hak Milik,Pamoyanan Bogor,Tebet,Jakarta Selatan,0,0,1
"Senen, Jakarta Pusat",3 KT - 3 KM - 193 m2,4900000000,Rumah,193,183,3,3,2,SHM - Sertifikat Hak Milik,"Jl. Pramuka Raya Paseban, Senen, Jakarta Pusat.",Senen,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",4 KT - 2 KM - 340 m2,7000000000,Rumah,340,203,4,2,2,SHM - Sertifikat Hak Milik,Cempaka Putih Tengah,Cempaka Putih,Jakarta Pusat,0,0,1
"Kemayoran, Jakarta Pusat",6 KT - 2 KM - 168 m2,3500000000,Rumah,168,168,6,2,3,SHM - Sertifikat Hak Milik,"Kalibaru, Kemayoran, Kebon Kosong",Kemayoran,Jakarta Pusat,0,0,1
"Menteng, Jakarta Pusat",6 KT - 4 KM - 300 m2,9000000000,Rumah,300,374,6,4,2,SHM - Sertifikat Hak Milik,Jl.TALANG - MENTENG - JAKARTA PUSAT,Menteng,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",3 KT - 2 KM - 120 m2,1800000000,Rumah,120,60,3,2,3,SHM - Sertifikat Hak Milik,"Jalan Kelapa Puan No. 5 RT 15 RW 12, Utan Kayu Selatan,",Matraman,Jakarta Timur,0,0,1
"Tebet, Jakarta Selatan",4 KT - 3 KM - 270 m2,4600000000,Rumah,270,165,4,3,2,SHM - Sertifikat Hak Milik,Tebet Jakarta Selatan,Tebet,Jakarta Selatan,0,0,1
"Senen, Jakarta Pusat",2 KT - 1 KM - 35 m2,315627000,Rumah,35,89,2,1,1,HGB - Hak Guna Bangun,"Perumahan D'Sweet Home Tambun, Jl. K.H. Mas'ud, Sumberjaya, Tambun Selatan, Kab. Bekasi, Jawa Barat 17510 (https://goo.gl/maps/bcux7rMkReD2HqrZ8)",Senen,Jakarta Pusat,1,0,0
"Tebet, Jakarta Selatan",1 KT - 2 KM - 65 m2,750000000,Rumah,65,74,1,2,1,HGB - Hak Guna Bangun,Jl Rasamala 3 rt003/013 no 23 Kel. Menteng Dalam Kec. Tebet Jakarta Selatan 12870,Tebet,Jakarta Selatan,1,0,0
"Cempaka Putih, Jakarta Pusat",2 KT - 3 KM - 68 m2,1395000000,Rumah,68,51,2,3,2,SHM - Sertifikat Hak Milik,"Jl. Cemlaka Putih Tengah 26E, Jakarta Pusat",Cempaka Putih,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",2 KT - 2 KM - 77 m2,1360000000,Rumah,77,39,2,2,2,SHM - Sertifikat Hak Milik,Jl cempaka putih tengah,Cempaka Putih,Jakarta Pusat,0,0,1
"Setia Budi, Jakarta Selatan",8 KT - 7 KM - 400 m2,9600000000,Rumah,400,390,8,7,2,SHM - Sertifikat Hak Milik,Guntur - Setiabudi,Setia Budi,Jakarta Selatan,0,0,1
"Sawah Besar, Jakarta Pusat",2 KT - 2 KM - 39 m2,470000000,Rumah,39,20,2,2,2,SHM - Sertifikat Hak Milik,Jl industri II,Sawah Besar,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",4 KT - 2 KM - 200 m2,8500000000,Rumah,200,400,4,2,1,SHM - Sertifikat Hak Milik,CEMPAKA PUTIH,Cempaka Putih,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",5 KT - 5 KM - 170 m2,2100000044,Rumah,170,60,5,5,3,SHM - Sertifikat Hak Milik,"Utan kayu, matraman",Matraman,Jakarta Timur,0,0,1
"Senen, Jakarta Pusat",4 KT - 2 KM - 77 m2,508000000,Rumah,77,72,4,2,2,SHM - Sertifikat Hak Milik,Aryana Karawaci Tangerang.,Senen,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",5 KT - 3 KM - 120 m2,2000000000,Rumah,120,42,5,3,3,"Lainnya (PPJB, Girik, Adat, dll)","Jl Salemba Utan Barat, Palmeriam, Matraman, Jakarta Timur",Matraman,Jakarta Timur,0,1,0
"Setia Budi, Jakarta Selatan",5 KT - 4 KM - 225 m2,4900000000,Rumah,225,195,5,4,2,SHM - Sertifikat Hak Milik,Cinere,Setia Budi,Jakarta Selatan,0,0,1
"Tomang, Jakarta Barat",3 KT - 3 KM - 120 m2,1560000000,Rumah,120,98,3,3,2,SHM - Sertifikat Hak Milik,legoso,Tomang,Jakarta Barat,0,0,1
"Tomang, Jakarta Barat",7 KT - 5 KM - 640 m2,15250000000,Rumah,640,590,7,5,2,SHM - Sertifikat Hak Milik,JL.Permata Tawakal Tomang - Jakarta Barat,Tomang,Jakarta Barat,0,0,1
"Matraman, Jakarta Timur",4 KT - 2 KM - 400 m2,3000000000,Rumah,400,403,4,2,2,SHM - Sertifikat Hak Milik,"Jln. Kemuning 3
Kel. Utan Kayu
Kec. Matramam
Jakarta Timur",Matraman,Jakarta Timur,0,0,1
"Cempaka Putih, Jakarta Pusat",5 KT - 5 KM - 314 m2,5000000000,Rumah,314,373,5,5,1,SHM - Sertifikat Hak Milik,"Sumur Batu, Kemayoran Jakarta Pusat",Cempaka Putih,Jakarta Pusat,0,0,1
"Setia Budi, Jakarta Selatan",2 KT - 2 KM - 32 m2,700000000,Rumah,32,64,2,2,2,"Lainnya (PPJB, Girik, Adat, dll)","Jl Meteng Wadas Timur No.6 RT.006 RW.007 Kel.Pasar Manggis, Kec.Setiabudi, Jakarta Selatan.",Setia Budi,Jakarta Selatan,0,1,0
"Kemayoran, Jakarta Pusat",3 KT - 2 KM - 40 m2,1000000000,Rumah,40,30,3,2,2,SHM - Sertifikat Hak Milik,"Utan panjang, kemayoran",Kemayoran,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",3 KT - 3 KM - 94 m2,2400000000,Rumah,94,53,3,3,2,SHM - Sertifikat Hak Milik,Jl Cempaka putih tengah 25,Cempaka Putih,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",3 KT - 2 KM - 59 m2,835000000,Rumah,59,30,3,2,2,SHM - Sertifikat Hak Milik,"Jalan Pisangan, Jakarta Timur",Matraman,Jakarta Timur,0,0,1
"Tebet, Jakarta Selatan",3 KT - 2 KM - 132 m2,2000000000,Rumah,132,132,3,2,1,"Lainnya (PPJB, Girik, Adat, dll)",Tebet Barat Dalam Jaksel,Tebet,Jakarta Selatan,0,1,0
"Tanah Abang, Jakarta Pusat",6 KT - 3 KM - 238 m2,12000000000,Rumah,238,400,6,3,1,SHM - Sertifikat Hak Milik,Jl. Tanah Abang V No. 4 Jakarta Pusat,Tanah Abang,Jakarta Pusat,0,0,1
"Tebet, Jakarta Selatan",7 KT - 6 KM - 400 m2,13500000000,Rumah,400,455,7,6,2,SHM - Sertifikat Hak Milik,Tebet Timur Jakarta Selatan,Tebet,Jakarta Selatan,0,0,1
"Setia Budi, Jakarta Selatan",2 KT - 1 KM - 36 m2,297000000,Rumah,36,62,2,1,1,SHM - Sertifikat Hak Milik,Kudu Baki Sukoharjo.Dekat Solobaru.Kontak Wa 0812-112-45-100,Setia Budi,Jakarta Selatan,0,0,1
"Tebet, Jakarta Selatan",3 KT - 2 KM - 200 m2,4300000000,Rumah,200,200,3,2,1,SHM - Sertifikat Hak Milik,Gudang Peluru Tebet,Tebet,Jakarta Selatan,0,0,1
"Matraman, Jakarta Timur",3 KT - 2 KM - 71 m2,895000000,Rumah,71,24,3,2,3,SHM - Sertifikat Hak Milik,Rawasari Cempaka Putih,Matraman,Jakarta Timur,0,0,1
"Tambora, Jakarta Barat",5 KT - 2 KM - 240 m2,1500000000,Rumah,240,120,5,2,1,"Lainnya (PPJB, Girik, Adat, dll)",Jl. Pelita 1 No 18 Bandengan Selatan,Tambora,Jakarta Barat,0,1,0
"Cempaka Putih, Jakarta Pusat",3 KT - 2 KM - 71 m2,895000000,Rumah,71,24,3,2,2,SHM - Sertifikat Hak Milik,Percetakan Negara Rawasari Cempaka Putih,Cempaka Putih,Jakarta Pusat,0,0,1
"Tebet, Jakarta Selatan",4 KT - 2 KM - 135 m2,2750000000,Rumah,135,135,4,2,2,SHM - Sertifikat Hak Milik,Tebet Timur Dalam 1 A,Tebet,Jakarta Selatan,0,0,1
"Senen, Jakarta Pusat",2 KT - 1 KM - 60 m2,155000000,Rumah,60,60,2,1,1,SHM - Sertifikat Hak Milik,Cileungsi Bogor timur,Senen,Jakarta Pusat,0,0,1
"Kemayoran, Jakarta Pusat",5 KT - 3 KM - 150 m2,1900000000,Rumah,150,97,5,3,2,SHM - Sertifikat Hak Milik,Kemayoran,Kemayoran,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",5 KT - 3 KM - 111 m2,3550000000,Rumah,111,80,5,3,2,SHM - Sertifikat Hak Milik,Jalan Cempaka Putih Tengah 25 Jakarta Pusat,Cempaka Putih,Jakarta Pusat,0,0,1
"Sawah Besar, Jakarta Pusat",2 KT - 2 KM - 39 m2,473000000,Rumah,39,20,2,2,2,SHM - Sertifikat Hak Milik,Jalan Industri,Sawah Besar,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",3 KT - 2 KM - 67 m2,1600000000,Rumah,67,48,3,2,2,SHM - Sertifikat Hak Milik,Jalan Pemuda RawaMangun Jakarta Timur,Matraman,Jakarta Timur,0,0,1
"Tebet, Jakarta Selatan",3 KT - 1 KM - 52 m2,449000000,Rumah,52,66,3,1,2,SHM - Sertifikat Hak Milik,Jl. Sasak Panjang dekat ke Stasiun Kereta Citayam,Tebet,Jakarta Selatan,0,0,1
"Tebet, Jakarta Selatan",3 KT - 1 KM - 52 m2,449000000,Rumah,52,66,3,1,2,SHM - Sertifikat Hak Milik,Jl. SBR dekat ke Stasiun Kereta Citayam,Tebet,Jakarta Selatan,0,0,1
"Palmerah, Jakarta Barat",2 KT - 1 KM - 30 m2,400000000,Rumah,30,30,2,1,2,"Lainnya (PPJB, Girik, Adat, dll)",Kemanggisan jl bakti III dalam,Palmerah,Jakarta Barat,0,1,0
"Kemayoran, Jakarta Pusat",2 KT - 1 KM - 30 m2,185000000,Rumah,30,60,2,1,1,HGB - Hak Guna Bangun,"Jl. Setu - Setusari, Jatisari, Kec. Cileungsi, Kabupaten Bogor, Jawa Barat 16820",Kemayoran,Jakarta Pusat,1,0,0
"Johar Baru, Jakarta Pusat",6 KT - 2 KM - 80 m2,2300000000,Rumah,80,109,6,2,3,SHM - Sertifikat Hak Milik,"Jl. Johar Baru 4 No 1, RT 17/ RW 05 Kel. Johar Baru, Kec. Johar Baru, Jakarta Pusat",Johar Baru,Jakarta Pusat,0,0,1
"Tambora, Jakarta Barat",2 KT - 1 KM - 84 m2,920000000,Rumah,84,42,2,1,2,SHM - Sertifikat Hak Milik,Tambora,Tambora,Jakarta Barat,0,0,1
"Palmerah, Jakarta Barat",3 KT - 1 KM - 60 m2,500000000,Rumah,60,60,3,1,1,SHM - Sertifikat Hak Milik,jln.swadaya buaran ampera no.52a belakang kampus unpam viktor,Palmerah,Jakarta Barat,0,0,1
"Tebet, Jakarta Selatan",4 KT - 3 KM - 350 m2,9000000000,Rumah,350,407,4,3,2,SHM - Sertifikat Hak Milik,Gudang Peluru,Tebet,Jakarta Selatan,0,0,1
"Tebet, Jakarta Selatan",4 KT - 3 KM - 125 m2,2900000000,Rumah,125,93,4,3,2,SHM - Sertifikat Hak Milik,TEBET TIMUR JAKARTA SELATAN,Tebet,Jakarta Selatan,0,0,1
"Menteng, Jakarta Pusat",4 KT - 2 KM - 80 m2,700000000,Rumah,80,40,4,2,2,SHM - Sertifikat Hak Milik,jalan menteng sukabumi,Menteng,Jakarta Pusat,0,0,1
"Kemayoran, Jakarta Pusat",1 KT - 1 KM - 26 m2,420000000,Rumah,26,60,1,1,1,HGB - Hak Guna Bangun,Mutiara Gading City Cluster London,Kemayoran,Jakarta Pusat,1,0,0
"Taman Sari, Jakarta Barat",2 KT - 2 KM - 47 m2,594405000,Rumah,47,24,2,2,2,SHM - Sertifikat Hak Milik,Jalan Taman Sari,Taman Sari,Jakarta Barat,0,0,1
"Senen, Jakarta Pusat",2 KT - 3 KM - 72 m2,1400000000,Rumah,72,68,2,3,2,SHM - Sertifikat Hak Milik,Jl baladewa tanah tinggi,Senen,Jakarta Pusat,0,0,1
"Palmerah, Jakarta Barat",6 KT - 6 KM - 302 m2,9500000000,Rumah,302,325,6,6,2,SHM - Sertifikat Hak Milik,Kemanggisan,Palmerah,Jakarta Barat,0,0,1
"Cempaka Putih, Jakarta Pusat",3 KT - 3 KM - 77 m2,1395000000,Rumah,77,39,3,3,2,SHM - Sertifikat Hak Milik,"Jl. Cempaka Putih Timur 26E, Jakarta Pusat",Cempaka Putih,Jakarta Pusat,0,0,1
"Gambir, Jakarta Pusat",3 KT - 3 KM - 70 m2,850000000,Rumah,70,60,3,3,2,SHM - Sertifikat Hak Milik,Cibubur,Gambir,Jakarta Pusat,0,0,1
"Cempaka Putih, Jakarta Pusat",5 KT - 2 KM - 150 m2,4598000000,Rumah,150,209,5,2,1,SHM - Sertifikat Hak Milik,Cempaka Putih Jakarta Pusat,Cempaka Putih,Jakarta Pusat,0,0,1
"Tebet, Jakarta Selatan",5 KT - 3 KM - 200 m2,6000000000,Rumah,200,206,5,3,2,SHM - Sertifikat Hak Milik,Menteng Dalam Jakarta Selatan,Tebet,Jakarta Selatan,0,0,1
"Tebet, Jakarta Selatan",4 KT - 2 KM - 65 m2,750000000,Rumah,65,65,4,2,1,SHM - Sertifikat Hak Milik,"Jl. U, Kebon baru, Tebet, Jakarta Selatan",Tebet,Jakarta Selatan,0,0,1
"Cempaka Putih, Jakarta Pusat",6 KT - 3 KM - 540 m2,10600000000,Rumah,540,341,6,3,1,SHM - Sertifikat Hak Milik,Cempaka Putih Jakarta Pusat,Cempaka Putih,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",3 KT - 2 KM - 80 m2,1325000000,Rumah,80,54,3,2,2,SHM - Sertifikat Hak Milik,"Matraman, Jakarta Timur",Matraman,Jakarta Timur,0,0,1
"Palmerah, Jakarta Barat",2 KT - 1 KM - 60 m2,285000000,Rumah,60,60,2,1,1,SHM - Sertifikat Hak Milik,Perumahan taman Adiyasa,Palmerah,Jakarta Barat,0,0,1
"Taman Sari, Jakarta Barat",4 KT - 5 KM - 200 m2,3700000000,Rumah,200,100,4,5,3,SHM - Sertifikat Hak Milik,Jln. Kebon Jeruk 1 Kel. Maphar Kec.  Tamansari Jakarta Barat,Taman Sari,Jakarta Barat,0,0,1
"Tebet, Jakarta Selatan",4 KT - 5 KM - 200 m2,2800000000,Rumah,200,197,4,5,1,SHM - Sertifikat Hak Milik,Unknown,Tebet,Jakarta Selatan,0,0,1
"Tebet, Jakarta Selatan",5 KT - 4 KM - 200 m2,4000000000,Rumah,200,207,5,4,2,"Lainnya (PPJB, Girik, Adat, dll)",BUKIT DURI TEBET JAKARTA SELATAN,Tebet,Jakarta Selatan,0,1,0
"Cempaka Putih, Jakarta Pusat",9 KT - 7 KM - 600 m2,9500000000,Rumah,600,378,9,7,2,SHM - Sertifikat Hak Milik,Cempaka Putih Tengah 26E Jak-Pus,Cempaka Putih,Jakarta Pusat,0,0,1
"Johar Baru, Jakarta Pusat",3 KT - 3 KM - 165 m2,3800000000,Rumah,165,182,3,3,3,SHM - Sertifikat Hak Milik,Jl.rawa selatan VI rt.07 rw.07,Johar Baru,Jakarta Pusat,0,0,1
"Palmerah, Jakarta Barat",5 KT - 2 KM - 175 m2,3750000000,Rumah,175,162,5,2,1,SHM - Sertifikat Hak Milik,"Jl. Bidara IV, Tomang",Palmerah,Jakarta Barat,0,0,1
"Taman Sari, Jakarta Barat",6 KT - 3 KM - 150 m2,1525000000,Rumah,150,66,6,3,2,SHM - Sertifikat Hak Milik,"Mangga Besar V  -  Kota , Jakarta Barat",Taman Sari,Jakarta Barat,0,0,1
"Tebet, Jakarta Selatan",5 KT - 3 KM - 200 m2,6000000000,Rumah,200,180,5,3,1,SHM - Sertifikat Hak Milik,Tebet Barat Dalam V B,Tebet,Jakarta Selatan,0,0,1
"Tebet, Jakarta Selatan",5 KT - 4 KM - 145 m2,10500000000,Rumah,145,157,5,4,2,SHM - Sertifikat Hak Milik,Jl. Tebet barat Jakarta Selatan,Tebet,Jakarta Selatan,0,0,1
"Gambir, Jakarta Pusat",2 KT - 1 KM - 36 m2,275000000,Rumah,36,57,2,1,1,SHM - Sertifikat Hak Milik,Kota depok,Gambir,Jakarta Pusat,0,0,1
"Menteng, Jakarta Pusat",2 KT - 1 KM - 36 m2,275000000,Rumah,36,57,2,1,1,SHM - Sertifikat Hak Milik,Kota depok,Menteng,Jakarta Pusat,0,0,1
"Tanah Abang, Jakarta Pusat",2 KT - 1 KM - 36 m2,275000000,Rumah,36,57,2,1,1,SHM - Sertifikat Hak Milik,Kota depok,Tanah Abang,Jakarta Pusat,0,0,1
"Matraman, Jakarta Timur",5 KT - 5 KM - 72 m2,2200000022,Rumah,72,181,5,5,3,SHM - Sertifikat Hak Milik,"Kayu Manis Timur, Utan Kayu, Matraman",Matraman,Jakarta Timur,0,0,1
"Kemayoran, Jakarta Pusat",4 KT - 2 KM - 77 m2,508000000,Rumah,77,72,4,2,2,SHM - Sertifikat Hak Milik,"JL. Raya Binong
ARYANA KARAWACI Tangerang",Kemayoran,Jakarta Pusat,0,0,1
"Johar Baru, Jakarta Pusat",4 KT - 2 KM - 77 m2,508000000,Rumah,77,72,4,2,2,SHM - Sertifikat Hak Milik,"JL. Raya Binong
ARYANA KARAWACI Tangerang",Johar Baru,Jakarta Pusat,0,0,1
